date_time,time_days,mo1,mo2,mo3,mo4,mo6,mo7,su_b0,su_b1,su_b2,su_b3,su_b4,su_c0,su_c1,su_c2,su_c3,su_c4,su_d0,su_d1,su_d2,su_d3,su_d4,su_e0,su_e1,su_e2,su_e3,su_e4,su_f0,su_f1,su_f2,su_f3,su_f4,su_g0,su_g1,su_g2,su_g3,su_g4,su_h0,su_h1,su_h2,su_h3,su_h4,temp_a,temp_b,temp_c,temp_d,temp_e,temp_f,temp_g,temp_h
2020-10-07 18:00:00,18.125,398.40294259741586,399.40558045634117,334.79902433447813,418.5212301491846,343.85434655084094,349.03351793120953,3.7973407547712927,7.609344654706923,9.513207873280162,6.094729967285863,4.08441648341428,2.473491546100581,4.189462315073812,4.389800087475461,2.9677843113734736,2.436985016664496,6.451528333622385,12.952428185447527,14.914319545624524,10.46686893002731,7.5859734557639635,1.929123647594177,3.3221895270901425,2.029132984989338,1.5187956699587981,1.204129368480345,6.225448022491361,12.812678634705618,-7.833601106329779,10.927675156796123,7.9798077520647395,5.8798261631569755,11.830186071317414,14.19026130340392,10.483775341496903,7.9007955312643,5.556328923446292,11.674467251975148,14.340934590462984,10.410555639621053,7.559016237995502,22.626970274270874,22.984171683851596,22.83245815172032,23.213645109877504,22.76833907884487,23.32759903897106,23.224045224298415,23.27583442760017
2020-10-07 18:30:00,18.145833333333332,398.42235899326033,399.4454894379072,334.8046329803096,418.61893140547204,344.0128714952694,349.1016581883533,3.799330983752459,7.618329910980189,9.52097609236089,6.100183321521626,4.088080664159156,2.473975304541172,4.189815901087318,4.389829612457294,2.9677095183774673,2.436987327354074,6.451461278998731,12.951790497287803,14.913511278519113,10.466517294701564,7.585719864681941,1.928223672106386,3.3218646975855424,2.0186955460444462,1.51499088275391,1.2017951893554997,6.226429225884116,12.813597992830015,-7.900570602275009,10.928349619122002,7.980449459157622,5.88106135051536,11.831256172103437,14.191345143161469,10.484662265108748,7.901753163155659,5.557343353428752,11.675250815056344,14.341594775176477,10.410852601748012,7.559415673503783,22.604950341610834,22.96100696739413,22.810278697561863,23.190130263328662,22.744495651778095,23.30376518874151,23.198945588683753,23.250879596518068
2020-10-07 19:00:00,18.166666666666668,398.4419089756621,399.4850169307684,334.80978207235376,418.7138986579098,344.1637530496343,349.1654732618826,3.8014193638037352,7.62874636350419,9.53025573342271,6.106723011745476,4.092478404995183,2.474453469855034,4.190171679901623,4.38989017868712,2.9676443109969814,2.4369974058975283,6.451582176340671,12.95147607565106,14.912715881453863,10.466359299479025,7.585607144790571,1.927349246106648,3.321564920871137,2.008391460743938,1.5112390336405985,1.199497849483609,6.2274348033720335,12.814546754882958,-7.967573330964727,10.929011168083038,7.981071815355574,5.882299944786025,11.83234849497793,14.192457435682426,10.485570713236173,7.902727363006943,5.558358406874468,11.675971823243847,14.342166504457545,10.411098742031466,7.559757151750358,22.583421956487584,22.938092274006298,22.789454179057905,23.166638740298392,22.720945396264852,23.279940119763456,23.173823916726906,23.22585564523932
2020-10-07 19:30:00,18.1875,398.4616017336171,399.5241027631081,334.81452534981526,418.80548441117844,344.3071467485882,349.2252063594259,3.803591576903694,7.640516858458394,9.540977882954941,6.114297849700836,4.097575652554054,2.474919651762027,4.190526723204423,4.389980889603085,2.967589173563124,2.4370152604376667,6.451896032334634,12.951497231319827,14.91193929023651,10.466401156638051,7.58563918497811,1.9265005772638333,3.321290255779408,1.998223348548809,1.5075411262017222,1.197237975187456,6.228462792721598,12.815525620956622,-8.034608969889794,10.929662140916772,7.981676259318336,5.883533554965397,11.833457129984124,14.193593786949638,10.486495852475214,7.9037121230106315,5.559370213452649,11.676623214972507,14.342647360301465,10.411291903109337,7.560041345722557,22.562484965991292,22.91554899477159,22.77010678096624,23.143288083282563,22.697818659559392,23.256235020502768,23.14881233611247,23.200885228838157
2020-10-07 20:00:00,18.208333333333332,398.4814454703439,399.56268317521597,334.8189167132714,418.8930580505824,344.44321638406905,349.28111834790286,3.805833463067215,7.653554520005744,9.553062282565287,6.122848109090926,4.103332958853584,2.475367870770569,4.1908789648743845,4.390100679031762,2.9675450118201114,2.4370418080911564,6.452406571970757,12.951863958614636,14.911187786987341,10.466647559122713,7.5858185130215885,1.9256778732468125,3.3210407611428385,1.988193828920056,1.5038981640201383,1.1950161927898235,6.229510647612199,12.81653427582457,-8.10167719654108,10.93030497765253,7.98226445820084,5.884753607669735,11.834575823616985,14.194749683727647,10.48743213510572,7.9047009257342715,5.56037493954055,11.67719823783208,14.343036406045607,10.411431263624056,7.560269810228806,22.542239243984017,22.893499809962293,22.752351241557125,23.120199510720607,22.67524654955405,23.23276495010813,23.124047485414923,23.176094766653566
2020-10-07 20:30:00,18.229166666666668,398.5014349990036,399.6006960200575,334.82301527096524,418.9761126165264,344.57212649498837,349.3334459016973,3.808131013907289,7.667757487678144,9.566407720184776,6.132299887517175,4.109700912447879,2.475792854516568,4.191226036698959,4.390247911231078,2.96751166518116,2.437077768296247,6.453115468589116,12.952580802697463,14.910466757692515,10.467100739317004,7.586145218846983,1.924881341724456,3.3208164957939093,1.9783055213186753,1.5003111506787046,1.1928331286134943,6.23057471332231,12.81757052667131,-8.168777688409458,10.93094069874358,7.982836887453448,5.885951127694147,11.835697639770126,14.195918505826848,10.488372678018832,7.905686281223006,5.561368755550502,11.677692216435437,14.343333763674595,10.41151681855567,7.560444097444378,22.52277947878408,22.872063006559646,22.73627895171303,23.097493908018063,22.653354870413445,23.209646829325322,23.099667526866,23.151612425379348
2020-10-07 21:00:00,18.25,398.521552170056,399.6380806854747,334.826885165442,419.05426095466964,344.6940424233219,349.38240226483344,3.8104703673047666,7.683009405736587,9.580892712082072,6.142565568728373,4.116620462630078,2.4761900148079246,4.191565279512002,4.390420402542975,2.9674879426599086,2.4371236675847197,6.454022407387971,12.95364703066348,14.909780719509186,10.467760545829092,7.586617033340671,1.9241111903656334,3.320617518565103,1.9685610452056634,1.4967810897602793,1.1906894089812514,6.231650262381892,12.818630363631073,-8.235910122985791,10.931568949041086,7.983392867436204,5.88711675433766,11.836814985160428,14.197091595467251,10.48930930878271,7.90665976182692,5.562347835609734,11.67810248695317,14.343540577179649,10.411549350972386,7.560565758183841,22.50419532439188,22.851352602381315,22.721958690673002,23.075291820248918,22.63226427624502,23.186999364412458,23.07581207301462,23.127568043877044
2020-10-07 21:30:00,18.270833333333332,398.5417733725271,399.6747668285942,334.8305903384662,419.1272007983256,344.809159415878,349.42820012418997,3.81283766616116,7.699185723784642,9.596385048780835,6.153549987185872,4.12402742960722,2.4765551616351695,4.191894929173284,4.390616716118442,2.967473115174592,2.4371800693318844,6.45512491692846,12.955057609223068,14.909133690515958,10.468624440788314,7.58723024936683,1.923367626839216,3.320443888288901,1.9589630200420165,1.4933089848477197,1.188585660215878,6.23273188057611,12.81970864130601,-8.303074177760939,10.932188519257352,7.983930999951853,5.888241934176845,11.83792091220471,14.19826010474762,10.4902339705096,7.907613421087143,5.563308320210296,11.67842758358327,14.34365844305067,10.411530117321645,7.5606372649948845,22.486570223074633,22.831476938151294,22.70944320640974,23.053710536447106,22.612089227824,23.164939305195638,23.052616610824053,23.104088557045127
2020-10-07 22:00:00,18.291666666666668,398.5620631398249,399.71066056173123,334.8341937541695,419.1948221836102,344.9177445356547,349.47105313067186,3.8152190510684765,7.71614361544864,9.61272872764752,6.165141176105341,4.1318462502422735,2.4768849950100233,4.192215401906371,4.390837264401885,2.967467665422955,2.437247644454678,6.456415536390737,12.956797685292997,14.908528574357145,10.469684383268833,7.5879779345167515,1.9226508588140732,3.3202956637977867,1.9495140652887313,1.489895839523884,1.1865225086401565,6.23381260812925,12.820797662967408,-8.370269530225785,10.932796281880547,7.984448272855996,5.8893200924881235,11.839010090275236,14.199414929009173,10.491139010850333,7.9085405615775315,5.564246268615634,11.678668722979177,14.34368994516857,10.411461434638419,7.560663306526301,22.469973178210353,22.81253112582433,22.698748928616975,23.032859551157777,22.59292980265323,23.143578522445146,23.030206566225555,23.081293753880427
2020-10-07 22:30:00,18.3125,398.5823923569085,399.7456638740012,334.8377580364605,419.25707163990097,345.0200769111104,349.5111723799394,3.8176002919593315,7.733735255866793,9.629761842429309,6.177223075307192,4.139998595626089,2.4771764761163,4.1925273656229605,4.391082614210253,2.967472438072335,2.4373270387244466,6.457885637984621,12.958849847916927,14.907967950174257,10.470931015090937,7.588852184348565,1.9219610939590759,3.3201729039242407,1.9402168004068039,1.4865426573716296,1.1845005805768702,6.23488534812838,12.82188929439635,-8.43749585787119,10.933388867153601,7.984941523750064,5.890345230842733,11.840077318443708,14.200546871595169,10.492016886177032,7.909434846419542,5.5651577033042265,11.678827919028468,14.34363796125524,10.411345937223542,7.5606488938675085,22.454468091753693,22.794605511168573,22.689879846090246,23.012844900588227,22.574880632068936,23.123025967026056,23.00870325096357,23.059300184061012
