date_time,date_time,time_days,su_b0,su_b1,su_b2,su_b3,su_b4,su_c0,su_c1,su_c2,su_c3,su_c4,su_d0,su_d1,su_d2,su_d3,su_d4,su_e0,su_e1,su_e2,su_e3,su_e4,su_f0,su_f1,su_f2,su_f3,su_f4,su_g0,su_g1,su_g2,su_g3,su_g4,su_h0,su_h1,su_h2,su_h3,su_h4,suctionb0,suctionb1,suctionb2,suctionb3,suctionb4,suctionc0,suctionc1,suctionc2,suctionc3,suctionc4,suctiond0,suctiond1,suctiond2,suctiond3,suctiond4,suctione0,suctione1,suctione2,suctione3,suctione4,suctionf0,suctionf1,suctionf2,suctionf3,suctionf4,suctiong0,suctiong1,suctiong2,suctiong3,suctiong4,suctionh0,suctionh1,suctionh2,suctionh3,suctionh4,temp_a,temp_b,temp_c,temp_d,temp_e,temp_f,temp_g,temp_h,mo1,mo2,mo3,mo4,mo6,mo7,moisture1,moisture2,moisture3,moisture4,moisture6,moisture7,vwc1,vwc2,vwc3,vwc4,vwc6,vwc7,suctiona0_vwc,suctiong0_vwc,suctione0_vwc,suctionb0_vwc,suctiond0_vwc,suctionh0_vwc
2020-11-29 21:00:00,2020-11-29 21:00:00,71.25,4.619941898518797,9.59743980649321,11.61268118573174,8.119005479826077,5.866244949373857,2.426387350357808,4.1500333358912425,4.397788900775087,3.0068850851966484,2.512729950399025,6.791956584503368,13.302593689554108,16.825029240166074,10.947204367311754,8.104773480750787,-2.105967886265043,5.725392607836427,10.318460763430338,7.834561181771115,5.988870843369016,6.2244949576767015,12.736913233885847,237.08137397044962,10.83083831081373,7.907653711935362,5.575087399774023,11.052566560365925,13.345351926812262,9.775088497477675,7.336883156538268,5.42223532151854,11.68978124182048,14.332210884897057,10.439690528539597,7.582314585436197,658377.7139725282,682000.3548551942,695194.009891289,719232.6686961969,728356.4950557481,495104.82477948675,37647.33599182879,575104.7553585654,668285.1844956743,696091.3641581216,696268.9506318881,699784.3975229994,628965.2768843485,716189.8362627041,715842.8637775757,250753.76742561065,252800.08552315968,551571.3542059853,543742.2383242976,541589.9856106427,631811.989183143,625398.4807768881,613516.0024966107,629798.6133330018,593803.6212718863,42709.38985655457,42817.06995721369,247233.66751605654,333299.7840103335,332707.57578114944,357119.5597500176,669174.0108136078,672022.6121968324,502693.6213275786,383081.27484711306,39.32145070709011,39.93885144723624,27.083431884489986,32.66152776496685,36.44140408253057,31.307794636204857,30.378079139409582,30.084473826038277,618.8005655418053,570.5828462530343,444.72129209315625,600.995799214837,479.4285735251556,397.7901774424372,-0.016133328133867853,0.032241000704350625,0.18321397952390708,0.02123780387434748,0.11720124047307066,0.25657569154244547,-0.004839998440160356,0.009672300211305187,0.054964193857172126,0.006371341162304244,0.0351603721419212,0.07697270746273364,,10547.596473671014,85174.02696803509,52348.59648945541,5869.9468869965185,3696.008570228492
2020-11-29 22:00:00,2020-11-29 22:00:00,71.29166666666667,4.62020102330884,9.59776332199396,11.613227559006058,8.119295301905174,5.8667230012202,2.426204441849937,4.150482728181218,4.3983995749125375,3.006740710723328,2.513077005488295,6.793059532971591,13.303483460134585,16.82820793204463,10.947590689321386,8.105904483746345,-2.1248874298305602,5.711451755586832,10.308765906437603,7.827007753165226,5.983050552537157,6.224857921626833,12.73745282925128,237.471116950834,10.831853801989478,7.908572032207848,5.575503489246204,11.053081497455235,13.345556159029753,9.775150714409536,7.336946489450396,5.421933800595153,11.689760913139041,14.331941842512562,10.439418275695893,7.582027700122161,658531.4912605999,682076.80856829,695293.4072534778,719288.1341449497,728460.5811191744,494241.3190969796,42387.4660602548,579392.8227990996,667840.1207842563,696845.5395847681,697262.4817748448,700182.5759147537,629573.8504912864,716369.6391794141,716342.3432032213,249021.90802270063,251059.60036167377,551017.7787898249,543168.3824003071,541004.8877805817,632142.5850884125,625725.4078328392,614225.2424264923,630340.6355874758,594400.1259815368,43469.373769880636,43209.75636363911,247367.63366128303,333338.6878679925,332757.7780946183,356530.99078314035,669165.7098693566,671930.720822403,502603.9749247403,382985.9373782546,39.32603460212538,39.94050618924004,27.084591156317366,32.66159024981232,36.444471331842735,31.30903042421903,30.378918848919167,30.085462475135923,618.8098121080901,570.6936953921869,444.8806450944609,601.2577271338516,479.4225514676994,397.8066068334991,-0.0161391654621688,0.03214589694261582,0.18282149610583598,0.021082519302281166,0.11721050370379177,0.2564919500374748,-0.0048417496386506395,0.009643769082784746,0.05484644883175079,0.00632475579068435,0.035163151111137526,0.07694758501124245,,10546.523391688148,85887.0910810562,52533.161181654716,5886.856533482991,3697.711577718027
2020-11-29 23:00:00,2020-11-29 23:00:00,71.33333333333333,4.620523344956726,9.598213966702943,11.613889720692463,8.119588264529805,5.867202926332883,2.4260819921545003,4.150989966334882,4.39903615027321,3.0066489182904457,2.513449649880144,6.794163648820052,13.304446951214793,16.83138662392319,10.94800086090388,8.107043760541382,-2.143806973396077,5.697510903337236,10.299071049444871,7.819454324559337,5.977230261705299,6.225222710697917,12.738074470334288,237.86085993121833,10.832897911057307,7.909496940780669,5.575963064098251,11.053746068514775,13.34597412055708,9.775370673243883,7.337128783778834,5.421667574089096,11.689768058763946,14.33168261864116,10.43917420733864,7.5817665396667095,658722.7289374985,682183.2926062552,695413.8512203797,719344.1963575309,728565.0601166317,493662.7415652917,47941.56877350674,583838.1101643638,667557.0147476478,697654.4682915357,698255.7310910911,700613.5030710044,630181.9413493882,716560.4940141677,716845.1330720737,247288.05683487552,249317.07511477338,550463.8221848595,542594.1190892714,540419.3670949544,632474.6995662751,626101.8719043761,614933.8323899417,630897.5332730808,595000.4507786576,44313.52530584286,43718.17254144965,247641.7588851437,333476.2153187711,332902.2647240012,356011.0305296955,669168.6276998516,671842.1723042752,502523.6008186824,382899.1405347792,39.32746315683764,39.938483471374674,27.083632614349465,32.65892509663385,36.44495643755753,31.30775775479832,30.37736155014996,30.084026048466026,618.8163847389795,570.8028584941053,445.03901788000286,601.5245108691265,479.4289386428085,397.82683502503306,-0.016143314425234877,0.0320523479848833,0.1824322617887497,0.020924772635136094,0.11720067886536299,0.25638887433745344,-0.004842994327570463,0.00961570439546499,0.05472967853662491,0.006277431790540828,0.035160203659608896,0.07691666230123603,,10547.661538133236,86622.25778235312,52715.83219272819,5903.706014728405,3699.8094750598584
2020-11-30 00:00:00,2020-11-30 00:00:00,71.375,4.620905241469633,9.598790005259874,11.614664709742117,8.119883919245591,5.867680359467728,2.426023741397245,4.151554642939975,4.399695455199213,3.006614511903926,2.5138461585232204,6.795261992029588,13.305481403459204,16.834565315801747,10.948437745017731,8.108185289927986,-2.1627265169615946,5.68357005108764,10.289376192452139,7.811900895953448,5.971409970873441,6.225588354388624,12.738780081534747,238.25060291160267,10.833971980951295,7.910429789606889,5.5764636104987595,11.05456589407463,13.346612691363012,9.775752327491633,7.33743613566742,5.421438744893938,11.689802092141521,14.331438977519145,10.438960713686937,7.581531113744799,658949.2504692419,682319.3841597065,695554.7930755876,719400.7693888814,728668.9817732042,493387.3656586589,54350.91212488021,588415.814183729,667450.8711484956,698514.2315195553,699242.4666645888,701075.8885861243,630789.5500629239,716763.7237369921,717348.5717050408,245552.23368591542,247572.52930314827,549909.484012433,542019.4479795101,539833.4231204211,632807.4475565357,626528.9645618208,615641.7733148274,631469.9890572067,595605.4628463315,45238.49714881346,44347.85150102146,248060.47809759446,333714.7992081937,333145.82759815664,355563.89567078365,669182.524667049,671758.9371769644,502453.28891688964,382820.88985199505,39.32565245717769,39.932683765743555,27.080525671330413,32.65345355419919,36.442829839638414,31.303889742015325,30.3733359953371,30.080084543080797,618.8202451004998,570.9103548067958,445.1962586053889,601.7959140562049,479.44825032424853,397.8507170606211,-0.01614575114921369,0.031960332246252096,0.18204663106869456,0.020764724691770382,0.1171709781543531,0.2562672204148183,-0.004843725344764107,0.009588099673875628,0.05461398932060837,0.006229417407531115,0.03515129344630593,0.0768801661244455,,10551.103467696117,87379.50928123364,52896.60604705677,5920.478425734607,3702.287911759342
2020-11-30 01:00:00,2020-11-30 01:00:00,71.41666666666667,4.621342592832929,9.59948825648025,11.615548936567105,8.120182471475987,5.868151085316449,2.426032359027331,4.152175790505454,4.400374063231723,3.006641650483154,2.514265046183399,6.796348094797045,13.306583697273737,16.837744007680307,10.948904618149424,8.109323397041674,-2.1816460605271115,5.669629198838045,10.279681335459404,7.804347467347559,5.965589680041583,6.225954680770943,12.739571113715453,238.64034589198704,10.835077879485386,7.911372935167758,5.577002175036679,11.05554525045516,13.347475960112611,9.77629749989806,7.337872967225049,5.421249129771614,11.689862323687452,14.331217156605055,10.438779936116639,7.581321187728687,659208.5815005875,682484.3156878421,695715.5685115535,719457.8924231081,728771.4289834435,493428.11051445076,61642.216695190575,593099.8336912576,667534.59483303,699421.4362080923,700216.9130913788,701568.2801900498,631396.6772354261,716980.8415436514,717850.1572880845,243814.45898594524,245825.98303273335,549354.7638937337,541444.3686592139,539247.0554235325,633140.671786146,627007.4786082424,616349.0661278097,632058.9620078137,596216.6773281601,46240.077663474396,45103.61622533406,248626.35104926364,334055.510289769,333491.901334815,355193.23543378274,669207.1185928091,671683.1484516871,502393.74708334287,382751.1094274471,39.32055085876601,39.92304525225886,27.075248575379998,32.645119958473,36.43808599842369,31.29735908624044,30.366790124262103,30.073576906685656,618.8213878018258,571.0162176153233,445.3522375920676,602.0716400390471,479.48082304743593,397.8780546362616,-0.01614647242367779,0.031869816309682386,0.18166490130113172,0.020602570445990707,0.11712089867154944,0.25612801791307094,-0.004843941727103337,0.009560944892904715,0.05449947039033951,0.006180771133797212,0.035136269601464834,0.07683840537392128,,10556.911417482594,88158.65161155626,53075.50381410324,5937.159069304752,3705.1270784007
2020-11-30 02:00:00,2020-11-30 02:00:00,71.45833333333333,4.621830831136877,9.600304162016405,11.616538214463793,8.120484755629251,5.868611082756784,2.4261093855850464,4.152851883101409,4.40106836351199,3.006733762732552,2.5147051074285995,6.797416037327521,13.307750359025919,16.840922699558863,10.949405090263783,8.110452850489136,-2.200565604092629,5.65568834658845,10.269986478466672,7.79679403874167,5.9597693892097245,6.226322415490861,12.740448601078976,239.03008887237138,10.836218105277577,7.912329671881376,5.577575425941097,11.056686917694917,13.348565161734822,9.777005876868548,7.338441944057899,5.421100208881574,11.689947975910473,14.331023752738083,10.43863372658526,7.581136313148016,659497.9811120905,682676.9917398713,695895.4036293733,719515.7249625587,728871.5274039006,493792.2107062371,69825.03605974701,597863.3374109815,667818.6955364527,700373.3006239916,701173.8157346626,702089.0676219611,632003.3234696736,717213.5131073657,718347.5900848784,242074.75374526493,244077.45700857634,548799.6614498073,540868.8807164613,538660.2635707225,633475.031186823,627537.9427124406,617055.7117543265,632665.7426932644,596836.2115963064,47313.251605498925,45989.4450642431,249340.0208771972,334498.0541355854,333942.49613821437,354902.02902327845,669242.0909783941,671617.0626212592,502345.5876508818,382689.6520207653,39.31213965933208,39.90954505383662,27.06778820702987,32.63389219818493,36.430743068264654,31.288118622674727,30.357691547190424,30.064461709101828,618.8198400327655,571.1204893335116,445.50684691674667,602.3513370029581,479.5268140633113,397.9085977329011,-0.016145495468049543,0.03178075917783617,0.1812873143440404,0.020438535472022082,0.11705022375661107,0.2559725608081879,-0.0048436486404148625,0.00953422775335085,0.05438619430321212,0.006131560641606624,0.03511506712698332,0.07679176824245637,,10565.117290791755,88959.31670295863,53252.56332394681,5953.735444220562,3708.301836335112
2020-11-30 03:00:00,2020-11-30 03:00:00,71.5,4.622364977838668,9.601231850362202,11.617627755513489,8.120792175444093,5.869056543719056,2.426255205183999,4.153580843775411,4.4017746369914,3.006893479144105,2.51516543719854,6.798460483599875,13.30897754563216,16.844101391437423,10.949942971579826,8.111568922344036,-2.2194851476581463,5.641747494338855,10.26029162147394,7.7892406101357805,5.9539490983778665,6.226693243163173,12.741413216326489,239.41983185275572,10.837395847964537,7.913304118960923,5.57817972135208,11.05799206185371,13.349878704880116,9.777875078850084,7.3391439417478965,5.42099308803622,11.69005819070954,14.330865584699037,10.438523601225883,7.580975870323515,659814.4654821446,682896.0048344674,696093.4145133524,719574.5353678075,728968.4495053582,494481.060273337,78890.18200228056,602679.3467771827,668311.0524382177,701367.6967505749,702108.4683678278,702636.4769105256,632609.4893677034,717463.4941083943,718838.7980669104,240333.13958852028,242326.9725490599,548244.1763015595,540292.9837392175,538073.0471283265,633812.0548933658,628120.6551351242,617761.7111186,633291.9836057796,597466.7094997,48452.27989155161,47008.34300088725,250200.23410578867,335040.8173786356,334498.1714599076,354692.50835308904,669287.0900341701,671563.0124942649,502309.312019784,382636.31321463897,39.30043380475315,39.892200442536236,27.058140740916727,32.61976242210395,36.42084277766588,31.27614214399278,30.346028296340922,30.052718077870477,618.8156608221667,571.2232160811045,445.6599987775727,602.6346049315358,479.5862054798711,397.94204713442394,-0.01614285746682541,0.03169311693340791,0.18091406115268555,0.020272871365051463,0.11695901644468971,0.255802393421325,-0.004842857240047623,0.009507935080022371,0.05427421834580566,0.006081861409515439,0.03508770493340691,0.0767407180263975,,10575.723377314956,89780.96983829513,53427.83025056232,5970.197100921748,3711.7819336333664
2020-11-30 04:00:00,2020-11-30 04:00:00,71.54166666666667,4.622939670072785,9.602264195297918,11.618812133575354,8.121106612700293,5.8694838694503035,2.426469043426163,4.154360049712513,4.402489130611143,3.0071225767460983,2.5156454237927037,6.799476678193725,13.310261007490743,16.84728008331598,10.950522093486736,8.112667411217956,-2.2384046912236633,5.62780664208926,10.250596764481205,7.781687181529892,5.948128807546008,6.227069820662231,12.742465313261697,239.80957483314006,10.83861498662068,7.91430105836327,5.578811181759589,11.059460157734458,13.351412285199096,9.778900802778521,7.339978063730646,5.420928475972375,11.690192027989438,14.330749533299583,10.438450688234948,7.580839117256081,660154.8250526133,683139.6501571517,696308.6008613716,719634.6833495763,729061.4136971454,495490.2088012285,88809.18257717241,607521.2772794714,669016.7273080621,702403.1322165978,703016.7056495715,703208.5550887672,633215.1755307982,717732.5465078156,719321.9461553846,238589.63876923313,240574.55160046995,547688.3080697467,539716.6773153364,537485.4056625727,634154.1523643793,628755.7099731616,618467.0651436325,633939.6964621508,598111.2341959763,49650.79570041321,48162.22398045465,251203.91934890227,335680.9606608835,335158.0524273595,354566.1108095597,669341.7301698101,671523.3522388294,502285.29338963557,382590.84766842873,39.28548273273556,39.87107009342521,27.046313265910015,32.60274809098918,36.40845060923512,31.261425604592006,30.331809928583976,30.03834698519302,618.8089399839049,571.3244421216145,445.81162281969824,602.9210043725446,479.65881219195677,397.9780578404045,-0.016138614915258066,0.03160684748677808,0.1805452888378293,0.02010585017293368,0.1168476064497962,0.2556192917962451,-0.004841584474577419,0.009482054246033423,0.05416358665134879,0.006031755051880103,0.03505428193493886,0.07668578753887352,,10588.703652282244,90622.92309216096,53601.34868627751,5986.535381953917,3715.5323105693565
2020-11-30 05:00:00,2020-11-30 05:00:00,71.58333333333333,4.623549178446996,9.603392866889823,11.620085218754268,8.12143030731851,5.869889647541268,2.426748986141046,4.155186331618201,4.403208123864356,3.007421935503271,2.5161447095623997,6.800460408354372,13.311596031738985,16.85045877519454,10.951146097878222,8.113744631599474,-2.2573242347891807,5.6138657898396644,10.240901907488473,7.774133752924003,5.94230851671415,6.227455733420906,12.743604946210652,240.19931781352443,10.83988001459782,7.915325723664873,5.5794657622923,11.061088952048301,13.353159069966734,9.78007702332026,7.34094170594849,5.420906673694445,11.690348454834911,14.330682356502281,10.438415670695386,7.58072523554682,660515.6366122972,683405.9386023789,696539.8344757529,719696.5969935856,729149.6792620068,496809.48789164925,99534.66687563759,612363.4006366043,669937.8247401457,703478.6622392695,703894.8645876343,703803.146269526,633820.3825594988,718022.3402784417,719795.430578796,236844.27418468925,238820.2167519416,547132.0563750004,539139.961032569,536897.3387395903,634504.5716298571,629443.0095172784,619171.7747511945,634611.2102863489,598773.1296114497,50901.910573787776,49451.80661740195,252346.31496031818,336414.549649736,335919.8852724323,354523.45647358004,669405.5876354647,671500.393789437,502273.7578425363,382552.98439509375,39.267371421673694,39.84625543181958,27.03232639151433,32.582893441037896,36.39365633174376,31.243988778105745,30.31506903154865,30.021372942153977,618.7997968227332,571.4242045738607,445.9616625282736,603.2100668949657,479.7442926074938,398.0162434018245,-0.01613284282036459,0.031521915060448005,0.18018110988998415,0.019937757934775382,0.11671657226522224,0.25542524036787156,-0.0048398528461093765,0.0094565745181344,0.054054332966995244,0.005981327380432615,0.03501497167956667,0.07662757211036146,,10604.005486716465,91484.35510578455,53773.151920485114,6002.743056873447,3719.5135002485886
2020-11-30 06:00:00,2020-11-30 06:00:00,71.625,4.624187418788792,9.604608373115674,11.621440088957932,8.121765711410657,5.87027061319972,2.4270920167174146,4.156055968310097,4.403927982109604,3.007791507722593,2.5166631167503017,6.801407937842771,13.312977369107688,16.8536374670731,10.95181821074658,8.114797375525058,-2.2762437783546976,5.599924937590069,10.23120705049574,7.766580324318114,5.936488225882291,6.227855390257936,12.744831858514972,240.58906079390877,10.841195885850292,7.916383544099259,5.580139318034485,11.062874458209015,13.35510993160986,9.78139623311268,7.342030656949185,5.420927566514311,11.690526324563855,14.330670475139046,10.438418725565013,7.580633362324796,660893.2717301105,683692.6076770151,696785.843643497,719760.744810767,729232.5378639962,498423.25516693114,111001.52642556453,617181.1927128283,671073.4049164148,704593.7268862093,704739.7211754502,704417.860582488,634425.1110535909,718334.3480349241,720257.8610973746,235097.06939120183,237063.99125077168,546575.4208378061,538562.8344785614,536308.8459254224,634867.301673384,630182.2581186114,619875.8408618319,635309.08787535,599455.8534404676,52198.3182509767,50876.520119326684,253621.13053617947,337236.71132046735,336780.1225469734,354564.3315667568,669478.1920387878,671496.3331226314,502274.76419007307,382522.4373929032,39.24622166958536,39.81790208188389,27.01621779031059,32.56027138075485,36.37657489382056,31.223877391991003,30.29586314833408,30.00184611569855,618.7883786737888,571.5225288112791,446.110070835901,603.5013069582611,479.8421614067474,398.05618132646083,-0.016125633802814898,0.03143829406161718,0.17982161318460585,0.01976888751345236,0.11656671965263676,0.25522240325281526,-0.004837690140844469,0.009431488218485154,0.053946483955381756,0.005930666254035708,0.034970015895791025,0.07656672097584458,,10621.551646222559,92364.3370892148,53943.254163352925,6018.813865851072,3723.6821426504557
2020-11-30 07:00:00,2020-11-30 07:00:00,71.66666666666667,4.624847960375554,9.605900088846338,11.62286892539802,8.122115319581184,5.870623598464164,2.4274940726600716,4.156964678344148,4.404645193490711,3.008230301634019,2.517200541057171,6.8023159208383746,13.314399148293635,16.856816158951656,10.952541014328395,8.115822854467632,-2.295163321920215,5.585984085340473,10.221512193503006,7.759026895712225,5.930667935050433,6.228273856448029,12.746145434865067,240.9788037742931,10.842567785157758,7.917479852570077,5.5808276525769855,11.064810966004888,13.357253702328386,9.782849698381186,7.343239218028431,5.420990608389951,11.690724345049617,14.330719729062643,10.438459460718116,7.580562601364473,661283.903008778,683997.1294666324,697045.1946583827,719827.6032558269,729309.3024360256,500310.7542424902,123128.66270888748,621951.5512504901,672419.4530309516,705747.9201343862,705548.4098085581,705050.0377531116,635029.3616121042,718669.7392828466,720708.0346235775,233348.04861975866,235305.89901811923,546018.401078525,537985.2972408638,535719.9267860124,635246.9187708179,630972.9345320544,620579.2643948601,636036.0021966118,600162.7875744251,53532.376825467254,52434.411719789125,255020.72361155206,338141.80029739084,337734.02561014786,354687.6578291266,669559.013492276,671513.1663820195,502288.1832134149,382498.9093613737,39.22219357859123,39.78620138328622,26.99804653711493,32.53498579006491,36.357347644905225,31.20116570575033,30.274277090361963,29.979844833700593,618.7748593392172,571.6194248633343,446.25680516217153,603.794234747013,479.9518037444366,398.09741971801475,-0.016117097138544416,0.03135597208162706,0.17946687622049898,0.019599531001209425,0.11639905754707035,0.2550130894099758,-0.004835129141563325,0.009406791624488119,0.053840062866149695,0.005879859300362827,0.0349197172641211,0.07650392682299274,,10641.242489765938,93261.86438013172,54111.64380659836,6034.74199428655,3727.9916324290443
2020-11-30 08:00:00,2020-11-30 08:00:00,71.70833333333333,4.625524033801084,9.60725626939324,11.624362900655143,8.122481478260205,5.8709454738845395,2.4279501246172672,4.157907612075736,4.405356391826123,3.0087363797892386,2.51775682308351,6.803181304953083,13.315854782312721,16.859994850830216,10.95331622963324,8.11681862974192,-2.314082865485732,5.572043233090878,10.211817336510274,7.751473467106336,5.924847644218575,6.228716628406565,12.747544614004482,241.36854675467748,10.844000831965712,7.918619571066188,5.581526538351639,11.066891046745154,13.35957741802136,9.784427703955588,7.344560325567923,5.42109479142904,11.690941035765286,14.330835111615018,10.438536852652623,7.58051201435436,661683.5099917579,684316.7149815267,697316.2720538581,719897.620249947,729379.2944327953,502446.599323212,135821.137894725,626652.9052701704,673968.9070662793,706940.7134390259,706318.3336719183,705696.7073293149,635633.1348333282,719029.2798559522,721144.903923172,231597.23679206576,233545.96466511098,545460.9967173832,537407.3489069289,535130.580887226,635648.379950853,631814.2408253341,621282.0462683558,636794.5781737589,600897.0348380889,54896.14499771123,54122.0447026468,256536.27033138237,339123.5586385912,338775.76992508856,354891.43391812406,669647.4451723436,671552.5986023686,502313.6771638154,382482.0888184457,39.195487157861244,39.75139189183227,26.977898006157808,32.50717412922104,36.33614379643865,31.175959434118166,30.250425552872812,29.95547838472987,618.759437473623,571.714884989737,446.40182218100546,604.0883694609444,480.07249030604254,398.1394851838416,-0.016107357771392716,0.03127495188466345,0.17911697786550204,0.019429972006204624,0.11621477241350467,0.254799711576394,-0.004832207331417815,0.009382485565399034,0.05373509335965061,0.005828991601861387,0.034864431724051397,0.07643991347291819,,10662.958281777917,94175.89256671013,54278.27858048013,6050.521509787823,3732.3929074190028
2020-11-30 09:00:00,2020-11-30 09:00:00,71.75,4.626208542160444,9.608664049925787,11.625912069575444,8.122866177916007,5.871233088027695,2.428454280019479,4.158879349183,4.406058370097165,3.0093068723504777,2.5183316110882497,6.804001229391047,13.317336872280498,16.863173542708772,10.954144518693534,8.117782536810834,-2.3330024090512493,5.558102380841283,10.202122479517541,7.7439200385004465,5.919027353386717,6.229189357077207,12.749027759920509,241.75828973506182,10.845499734362228,7.919806891107135,5.5822317003813255,11.069105537076853,13.36206652058658,9.786119763822493,7.345985659899015,5.421238597340914,11.691174673066536,14.331020495027659,10.438649188260332,7.580480597529584,662087.8868615127,684648.315165953,697597.2594080002,719971.1754485863,729441.830613696,504801.38603386556,148972.58220308827,631265.2521520794,675711.7430230984,708171.1633679535,707047.0714912498,706354.5479771841,636236.4313147889,719413.2409384596,721567.5437788074,229844.6595369887,231784.21350934476,544903.2073744879,536828.9890641196,534540.8077948441,636076.7701631669,632705.0269496804,621984.1873991642,637587.2089321674,601661.2136101814,56281.352764872354,55934.37749720714,258157.9095626734,340175.25389215467,339898.54047142447,355172.64261665544,669742.7810983004,671615.9494162895,502350.6806478766,382471.64235106175,39.16634388437524,39.71376071476106,26.955888984561295,32.47701019629482,36.313161973385846,31.148398848388812,30.224455884335317,29.928889956890217,618.7423349370184,571.8088825031767,446.54507266145714,604.3832526094808,480.20339281187734,398.1818918825521,-0.016096555307144895,0.031195252329401853,0.17877201077572172,0.01926047808506789,0.11601520181283925,0.2545847397062976,-0.0048289665921434684,0.009358575698820556,0.05363160323271651,0.0057781434255203675,0.034804560543851774,0.07637542191188927,,10686.561563923182,95105.37719605783,54443.08280850876,6066.145798995921,3736.8353674540854
2020-11-30 10:00:00,2020-11-30 10:00:00,71.79166666666667,4.626894078963234,9.610109436085434,11.627505274082196,8.12327083570825,5.871483210299671,2.4289999105086575,4.159873907267028,4.406748089557144,3.0099380047039554,2.5189242267764653,6.804772919816033,13.318837115154407,16.866352234587332,10.955025313582663,8.118712604702022,-2.3519219526167667,5.544161528591688,10.192427622524807,7.736366609894557,5.913207062554859,6.229697531478461,12.750592491878468,242.14803271544616,10.847068413244154,7.92104496789705,5.5829387630614065,11.071443491422976,13.364704996493733,9.787914780008581,7.347505731937892,5.421419931567428,11.691423223573578,14.331278359664369,10.438794014895109,7.580467248490443,662492.6538973595,684988.619799286,697886.1227205385,720048.5387062422,729496.210547638,507342.414959274,162467.74852015937,635770.159363124,677635.1139727023,709437.6288181957,707732.2819957697,707019.8487200531,636839.2516532628,719821.3209837874,721975.1151518128,228090.3432074202,230020.6715918162,544345.0326698162,536250.2172997127,533950.6070745708,636537.0137697121,633643.6914600502,622685.6887028869,638415.8574352891,602457.2625427316,57679.30186441847,57864.61890124012,259874.84585416547,341289.78455574263,341094.6101128861,355527.1254008411,669844.1890803303,671704.0602381735,502398.38429497916,382467.2036026024,39.135047991844374,39.67364445993872,26.93217257520306,32.44470680360865,36.288631646811325,31.11866182863963,30.19655079736005,29.90025950208476,618.7237950922568,571.9013718849407,446.6864967610525,604.6784609365108,480.343599929951,398.22415141486397,-0.016084842972985198,0.03111690819394124,0.17843209258782167,0.019091293534657626,0.11580180736948702,0.2543706504757157,-0.004825452891895559,0.009335072458182372,0.0535296277763465,0.005727388060397288,0.034740542210846104,0.07631119514271471,,10711.899598654958,96049.31615834658,54605.946909471706,6081.607046145138,3741.2678949033657
2020-11-30 11:00:00,2020-11-30 11:00:00,71.83333333333333,4.627572955573289,9.611577294722503,11.629130073421972,8.123696082251879,5.871692482489792,2.4295798001384945,4.1608847683633,4.407422690507707,3.0106251381016387,2.5195335428425865,6.805493581422754,13.320346222675177,16.869530926465888,10.955956676784568,8.1196069712616,-2.3708414961822837,5.5302206763420925,10.182732765532075,7.728813181288668,5.907386771723001,6.2302461386578125,12.752235478834859,242.53777569583053,10.848709617197121,7.922335645345901,5.583643168582388,11.073892104572284,13.367475444208234,9.789801139631523,7.349109946560106,5.421636044802671,11.691684268520245,14.331609541455292,10.438968103854055,7.580470728587942,662893.2742917194,685334.0563585713,698180.5984299683,720129.8293579639,729541.7060113816,510034.5037606596,176185.15499383552,640150.7726717388,679723.5364165406,710737.5166095005,708371.6073466357,707688.4752703039,637441.5964447715,720252.5826682087,722366.8276600199,226334.31489756436,228255.3656942762,543786.4722232257,535671.0332009,533359.9782920388,637033.5653920841,634628.0620029587,623386.5510938826,639281.8546562929,603286.2665489499,59080.70951718559,59904.06329520359,261675.4063789649,342459.74660721485,342355.39990673977,355949.4337145002,669950.680011944,671817.2079121175,502455.7228901164,382468.360787298,39.101927213905526,39.63142952322183,26.906942420587665,32.410518090438444,36.262814201551286,31.086966594705125,30.16693075686981,29.869806264290542,618.704081017649,571.9922901918675,446.8260201849926,604.9736186801591,480.4921336608401,398.2657831749363,-0.016072386522366658,0.031039968913123175,0.1780973749156122,0.018922632704164128,0.11557614717158003,0.25415987482602875,-0.0048217159567099975,0.009311990673936952,0.05342921247468366,0.005676789811249239,0.03467284415147401,0.07624796244780863,,10738.806914761504,97006.79392702176,54766.72921630073,6096.89579979905,3745.639938313776
