date_time,date_time,time_days,ec0,tmp2,pre1,pre0,Pre0,Pre1,ec2,tmp0,tmp1,tmp3,tmp4,tmp5,tmp6,tmp7,tmp9,su0,su1,su2,su3,su4,su5,su6,su7,su8,su9,mo0,mo1,mo2,mo3,mo4,mo5,mo6,mo7,mo8,mo9,tc,tmp_soil_surf,mmo0,mmo1,mmo2,mmo3,mmo4,mmo5,mmo6,mmo7,mmo8,mmo9,dlyrainmm,rainmm,ir_up_daisy,ir_down_daisy,ir_up_camellia,ir_up_camellia_cor,ir_up_concat,mmo_surf,rh,wdspdkphavg2m,wdgstkph10m,p,tc0_k,wdspdkphavg2m_0,drhowv_sat_dt,latent_heat_JPkg,sat_vapor_pressure_soil_pa,vapor_pressure_air_pa,Rn_wPm2,ra_sPm,rs_sPm,pet_pm_denom,aet_pm_denom_rs,pet_pm_part1,pet_pm_part2,pet_part1_mmPday,pet_part2_mmPday,aet_part1_mmPday,aet_part2_mmPday,pet_mmPday,aet_mmPday
2018-03-27 19:40:00,2018-03-27 19:40:00,0.0,909.5498621307082,26.4992874767231,1085.3546939034954,1042.3637608128215,370.1376081282149,800.0469390349542,727.6885326050691,27.211767478350925,25.21455627957096,28.01694987873814,27.29694987873814,131.3521701241047,26.85372912923766,26.40372912923766,26.415080553543326,8.763725148908714,13.25606322966109,13.120545789062898,13.940978975489124,0.0001149500329921671,-4.93804269173935e-234,13.102311670047179,11.379866050154499,0.0,13.28348109056148,264.29573784021824,272.3863347612663,269.2891927143078,279.015568383268,275.60634875332187,271.2641834397401,280.50573481789905,278.3026751761171,283.3975055470511,283.89395260941063,24.87388533319827,25.21455627957096,0.6129745889819109,0.6467457518971957,0.7009539686922485,0.7056797408513957,0.5953784257910436,0.6658162712750414,0.6796770744149128,0.6327031381917564,0.7164986736062363,0.707707912796073,2.79,2.79,252.93699380635496,251.11773195596106,0.0,253.31444433228185,252.93699380635496,0.6129745889819109,0.559409556772927,1.2489728707462875,6.604470705160564,101022.55661522015,298.0238853331982,1.2489728707462875,187.51065860059725,2441423.261186986,3209.539153513274,1759.3925434196785,0.04568027527081526,1002.6139732584328,5.813082875448324e-06,249.77269643535618,249.71065896122832,0.03429333399258873,7.427767327158952,0.0012137617110797958,0.2628948116407531,0.00121406325491882,0.2629601245518774,0.2641085733518329,0.2641741878067962
2018-03-27 23:40:00,2018-03-27 23:40:00,0.16666666666666666,939.2348891092307,24.243930651471825,1085.065424005003,1042.4932547177436,371.43254717743616,797.15424005003,740.4507595869422,25.616505711511174,23.376560540305956,25.746733227518455,25.026733227518456,132.27901302189383,25.62055403085622,25.17055403085622,25.369865553226404,8.69203232783855,13.317762337801527,13.136599992798379,14.054577377503703,7.13697832903276e-05,-7.73560460763824e-237,13.065197284443212,11.377823343891633,0.0,13.319493998629099,263.00445192872814,271.78053613957366,268.84629149803465,278.01252262570785,275.30680991976186,270.2236206170329,280.19904953738813,278.3012868678272,283.12797031531835,283.8056932683649,23.903105114995086,23.376560540305956,0.6344532729188348,0.6569627966714219,0.709120256946381,0.7238181844999123,0.5999560153708563,0.6840731048921223,0.6849384529769006,0.6327253793509335,0.7213232662298028,0.7092617707020538,2.788040492633057,2.788040492633057,253.27534524546243,266.6715172171942,0.0,252.8084368098672,253.27534524546243,0.6344532729188348,0.5624681886750748,0.32372761646520953,3.936919808007597,101039.62349323725,297.05310511499505,0.32372761646520953,178.2450799937021,2443719.156403037,2875.0060144317104,1669.1687030245148,0.06217556773900314,3868.18296846016,2.704252507738649e-06,240.46115989491338,240.4450800371862,0.04608847869708247,1.6628836625752443,0.001631233369625859,0.05885530173444666,0.0016313424589883836,0.05885923770551429,0.06048653510407252,0.06049058016450267
2018-03-28 03:40:00,2018-03-28 03:40:00,0.3333333333333333,948.6779736089369,22.82740995640879,1084.7679178166723,1042.5690353565128,372.1903535651279,794.1791781667223,750.4974834382967,24.134208559381676,22.0153137732463,24.262991526777864,23.542991526777865,133.20585591968296,24.38353194687469,23.93353194687469,24.32151009356454,8.811109453685237,13.382906853022256,13.13180618397191,14.003527306778606,-0.056570269476565675,5.33956170064261e-239,13.132741688018248,11.444244157877206,0.0,13.324059940032718,261.9898497228756,270.21824045950126,267.5387945134053,276.5644173042246,272.9325462813421,268.8870510485014,278.1489292724983,276.27306706303716,281.27227138062403,281.76320907676313,22.41995727995287,22.0153137732463,0.651931443476002,0.6841689677756522,0.7338662822964604,0.7509463471666822,0.637688235110717,0.7083642234636773,0.7213206705241187,0.6661871038238657,0.7555579097519504,0.746324891007369,4.286334931640049e-12,4.286334931640049e-12,252.74394285917205,252.95558069948814,0.0,253.4605094852434,252.74394285917205,0.651931443476002,0.6020594742509884,0.16389866553640683,3.558916409159715,100925.81095269792,295.56995727995286,0.16389866553640683,164.83609877737226,2447226.8010329115,2647.2665764341277,1633.5424091863347,0.03626866513124275,7640.316340176465,1.4507465991845423e-06,227.04423980154334,227.0360987891828,0.026331367284730952,0.7495887609767632,0.0009319597043988955,0.02653058280440057,0.0009319931224126543,0.026531534132421507,0.027462542508799467,0.027463527254834162
2018-03-28 07:40:00,2018-03-28 07:40:00,0.5,917.7467608708653,21.743923653108606,1084.3620553287105,1042.5220535397214,371.7205353972133,790.1205532871052,719.0542135024383,22.584126272705255,21.394348622441388,23.11506086368307,22.39506086368307,134.1326988174721,23.17974223152042,22.729742231520422,23.30643733742177,8.789572265870474,13.419599664396555,13.225221573254261,14.075071092074428,0.039162104912836185,3.589374747250129e-241,13.140687952187664,11.409084882862372,0.0,13.315335952365238,262.7469125235241,270.46881193238386,267.33133713604155,276.7592904297134,273.17616815499673,268.4498660478869,277.9557137645698,276.7574616381158,281.3796572860201,282.07009985876715,24.69033370925419,21.394348622441388,0.6388387727005999,0.6797204807417379,0.7378822502374177,0.7472293046910002,0.6336949363392005,0.716521451656178,0.7248612112585177,0.6580165354523275,0.7535272906857524,0.7406182698704554,-2.9504301318684826e-26,0.0,8256.95160000685,881.4093406688089,0.0,1006.5116727778062,8256.95160000685,0.6388387727005999,0.4977636713985994,1.063680372605262,5.493235553308704,101103.27661051883,297.8403337092542,1.063680372605262,185.72831022654697,2441857.3607776137,2548.7229831859504,1548.459627412453,390.25700078036516,1177.2687403865814,2.313057354753398e-06,247.98114438230616,247.92831034875542,292.28743777903594,4.394861379117119,10.345080495307986,0.15554960239877885,10.347285053267525,0.1555827503394089,10.500630097706765,10.502867803606934
2018-03-28 11:40:00,2018-03-28 11:40:00,0.6666666666666666,890.3670990234406,29.28823641824829,1083.846939278714,1042.3464860551032,369.9648605510322,784.9693927871397,758.8865946700852,26.77790828919033,30.274959718597117,30.251404430301307,29.531404430301308,135.05954171526122,27.208059299791184,26.758059299791185,25.78092638247808,8.7603201869989,13.23927521356847,13.132178544321281,13.92422051574256,0.06267828787997745,2.0950648380947796e-243,13.041806256151387,11.316575447341412,0.0,13.223659354795503,266.1014978818365,273.44492033747434,269.9284032337772,279.45419387966155,275.81268296567714,271.60650399169066,281.3200449005418,279.44012326849827,283.53484392309673,284.5839857790358,30.856572677095134,30.274959718597117,0.5843111792795633,0.6293226404857846,0.6893558878064164,0.6979104937903194,0.5922482746630955,0.6599317484762144,0.6659282169705918,0.6147754892502718,0.7140544452107219,0.6956916835112545,-4.900976704112182e-40,0.0,19243.117577478683,2158.770367257233,0.0,2762.7130002572917,19243.117577478683,0.5843111792795633,0.23434996992990545,2.49957116585399,11.087584896476477,100983.12732779243,304.0065726770951,2.49957116585399,254.03065992634635,2427274.20561867,4311.854765043631,1044.6143247255125,925.8540160627283,500.9809960754182,1.614141506205339e-05,316.3548163324521,316.2306619304064,743.4541677680988,26.442985570598417,26.3134579733376,0.9359102681344476,26.323788823674786,0.9362777131475254,27.249368241472045,27.26006653682231
2018-03-28 15:40:00,2018-03-28 15:40:00,0.8333333333333334,881.0343514984738,33.37096290982559,1083.4031114642023,1042.0796837567943,367.29683756794316,780.5311146420229,721.4750631767145,32.142830957335626,32.04222197285236,34.72728150774584,34.007281507745844,135.98638461305035,30.509632414662388,30.05963241466239,28.90693796689359,8.761634269414019,13.172899891599407,13.00610427321908,13.822923329851957,-0.0011995499365809858,1.5126385779299017e-245,13.01367343293155,11.365665797308052,0.0,13.193008580862706,265.61254420833467,274.352876732839,270.65263453976524,281.060144790965,275.7760383687509,272.65210086337214,282.0109314915634,279.4415223244147,284.34726113376615,285.39797780233823,29.354338852741368,32.04222197285236,0.5919190741825688,0.6148027145794899,0.676477914243517,0.6702817978658603,0.5928028164737468,0.6423205699376053,0.6545103574830823,0.6147537963237729,0.6997877364793128,0.681813221069768,-4.9946647788217974e-49,0.0,11143.396717578538,1568.5189049065466,0.0,2134.4150240057643,11143.396717578538,0.5919190741825688,0.32141092164739204,5.142178888879002,14.990998805254359,100782.81335071672,302.50433885274134,5.142178888879002,235.7078535319086,2430826.9886132665,4767.692291447723,1314.4983291832086,530.9768290551159,243.5227710842854,1.2308856425033043e-05,298.16327112478115,297.90785667580707,419.7546135700365,61.00316195593704,14.856592191080408,2.1591164700672683,14.869329647388067,2.1609676113887044,17.015708661147677,17.03029725877677
2018-03-28 19:40:00,2018-03-28 19:40:00,1.0,887.9537767052908,27.751621652773817,1083.2279749072736,1041.766708571925,364.16708571924914,778.779749072736,748.697619860308,30.277470693024522,25.39754349565586,29.975181724235537,29.255181724235538,136.91322751083945,29.344332000890933,28.894332000890934,28.36459046305214,8.81984679877646,13.29137539833476,13.123430258576219,13.940533764660119,-0.02949181969597151,5.191363141891661e-248,13.104419082277474,11.365929827173996,0.0,13.250699941294547,257.8537632253829,269.78488787551095,268.50194534445535,279.1367026425512,274.1477736681923,270.4952486104157,279.8860209890776,277.65585601786773,282.69497455349824,283.21746832359224,25.458701088825528,25.39754349565586,0.7290848735252656,0.6919407725585175,0.7155441469122662,0.7035243560385602,0.6180491221754427,0.6792530611298085,0.6903563750984318,0.6431621965629957,0.7291511026511165,0.7197172063770101,2.2227257438680549e-35,2.2227257438680549e-35,253.2899548417404,252.9968705910022,0.0,253.17315579481706,253.2899548417404,0.7290848735252656,0.43134261915692235,2.765488245909229,11.500521187049607,100997.72658294959,298.6087010888255,2.765488245909229,193.2858210326057,2440040.1719249277,3244.6311087747113,1404.638688246114,0.06288781404740691,452.80888620057016,9.283807868020591e-08,255.6231858279875,255.4858210453584,0.04755172239844616,20.390409345020615,0.001683022710932766,0.7216883065839649,0.0016839276067422521,0.7220763302987613,0.7233713292948977,0.7237602579055036
2018-03-28 23:40:00,2018-03-28 23:40:00,1.1666666666666667,924.234458282453,23.63655400136891,1083.3428523224266,1041.4525620117151,361.0256201171512,779.9285232242653,718.769178614027,26.882970948960512,22.04556760202636,25.710538123319818,24.99053812331982,137.84007040862858,26.806810379957135,26.356810379957135,26.393853904586756,8.824971436803166,13.364279246282189,13.176293496369615,14.06314876751601,-0.01002832256406165,4.156778881210457e-250,13.109816885847604,11.440748080595084,0.0,13.320272032929722,258.0195901755429,268.6059793840606,267.22624171265755,276.97235242225827,273.4975347643982,269.0587356447388,278.4290670806451,276.5784803494786,282.1659771002806,282.067537198411,23.19289791366356,22.04556760202636,0.7257984138413072,0.7135964089950589,0.7399262244770298,0.743189213434062,0.628470680594951,0.705189754233313,0.7162221527630154,0.6610221894088719,0.738845598002603,0.7406657169986649,1.0176264731830657e-20,1.0176264731830657e-20,252.59240635981382,252.6060250806399,0.0,253.8783405109827,252.59240635981382,0.7257984138413072,0.4481533755957438,0.9173392603301543,5.114352724177022,100948.70333980682,296.34289791366353,0.9173392603301543,171.7137349031722,2445398.7964341855,2652.151541850291,1274.2408591352616,0.028880965279534994,1365.0758302661554,1.0437116550031898e-07,233.95930013744044,233.9137349079279,0.021197098866531292,5.534126360530068,0.0007502398861460611,0.19587219726552219,0.0007503860291359763,0.19591035219313702,0.19662243715166824,0.19666073822227298
2018-03-29 03:40:00,2018-03-29 03:40:00,1.3333333333333333,937.83637982515,21.793456646597622,1083.6268470223233,1041.182741266831,358.3274126683102,782.768470223233,710.8235891227228,24.462205836989416,20.734433308329113,23.652381707380936,22.932381707380937,138.7669133064177,24.897107137211982,24.447107137211983,24.829774233860718,8.245050847732287,13.30765269164608,13.187103206884078,14.013803997290442,-0.007400671943005206,3.698799698307383e-253,13.126417047816135,11.437713521217368,0.0,13.320062982021234,258.7979603598578,270.1455746773547,269.23057289529436,277.7211328379487,274.6991326739542,270.06225269618545,279.6336095249669,277.9511028625943,283.32397235291006,283.04665171614096,23.02346317391924,20.734433308329113,0.7105958299537406,0.6854652134351135,0.7020286475198158,0.729186293491454,0.6093659720461121,0.6869549863466995,0.6947605713740981,0.6383638990443994,0.7178112531278404,0.7227860707285585,8.303850476543965e-07,8.303850476543965e-07,253.2776593455443,252.84108300667722,0.0,253.35390490365134,253.2776593455443,0.7105958299537406,0.49834659371734646,0.820382585414342,5.136032295090759,100765.08770856156,296.17346317391923,0.820382585414342,170.1857438497684,2445799.509593681,2447.5258199744526,1402.5209063456184,0.06228838463066953,1526.4069163516824,1.794006384972145e-07,232.4264931410181,232.38574385707884,0.04560837677458467,3.7782219991931387,0.0016142408739102324,0.13372456581710776,0.0016145239341299584,0.13374801467507852,0.135338806691018,0.13536253860920847
2018-03-29 07:40:00,2018-03-29 07:40:00,1.5,934.1941467747564,21.537631746962113,1083.943233457683,1041.0287142893874,356.7871428938736,785.9323345768291,724.1312481288074,22.88568253637138,21.36934724621856,22.847689529993623,22.127689529993624,139.6937562042068,23.560274570089412,23.110274570089413,23.692336676964537,8.070958789891167,13.361733552995204,13.209526430101041,14.067022819067766,-0.00013987173825897532,1.4742422644378947e-255,13.064787442900371,11.444234269551643,0.0,13.361302602057489,258.009118303258,269.8270127857894,268.70116436243995,277.6852211141137,273.7133618822428,269.8660764509699,279.50156863331625,277.56320754108754,282.5554223040651,282.84851519057435,23.054410997074136,21.36934724621856,0.7260054522174232,0.6911809114610002,0.7118196234853381,0.7298509980815002,0.6249895824399563,0.6904771175533125,0.6970771836751395,0.6446763340890561,0.7316944731717071,0.726364371032343,1.1777231263024772,1.1777231263024772,1292.6737832467038,422.407511136977,0.0,371.35903904536417,1292.6737832467038,0.7260054522174232,0.6839578551758316,1.0807438706532297,5.081756914155107,100940.18107414035,296.2044109970741,1.0807438706532297,170.46397682915233,2445726.31799192,2544.8234531294834,1928.5010682434004,50.73487632832994,1158.6812439417688,1.0360407545637702e-07,232.71765854733428,232.663976834714,37.16292453631431,2.9318363209594085,1.3153266137283244,0.10376799964397271,1.3156300942509245,0.10379194165687844,1.419094613372297,1.419422035907803
