aet,batt,dlyrainmm,ip,ir_down,ir_up,lt,mo_soil,p,pet,rainmm,rh,rh_box_45,rh_box_47,tc,temp_soil,date_time,tp_box_45,tp_box_47,uv_down,uv_up,vis_down,vis_up,wddir,wddiravg2m,wdgstdir,wdgstdir10m,wdgstkph,wdgstkph10m,wdspdkph,wdspdkphavg2m
0.0,4.11,0.0,0.0,253.14,253.0,3.27,0.0,100844.25,0.0,0.0,108.4,18.1,18.5,24.3,0.0,2017-10-09T12:42:39.637Z,23.3,23.7,2.0,2.14,259.71,260.71,225.0,256.0,180.0,180.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,252.86,252.71,3.27,0.0,100851.0,0.0,0.0,108.1,18.1,18.5,24.5,0.0,2017-10-09T12:22:40.745Z,23.5,23.9,2.29,2.14,259.57,260.29,225.0,258.0,180.0,180.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,253.14,252.71,3.27,0.0,100839.75,0.0,0.0,106.7,18.1,18.5,24.6,0.0,2017-10-09T12:02:42.240Z,23.7,24.0,2.29,2.43,259.71,260.0,315.0,259.0,180.0,180.0,1.0,1.0,0.1,0.0
0.0,4.08,0.0,0.0,252.57,253.0,3.27,0.0,100843.5,0.0,0.0,106.6,18.2,18.6,24.8,0.0,2017-10-09T11:42:42.966Z,24.1,24.4,2.0,2.14,259.71,260.14,135.0,75.0,180.0,180.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,252.86,252.57,3.27,0.0,100812.75,0.0,0.0,103.1,18.2,18.6,25.0,0.0,2017-10-09T11:22:44.063Z,24.2,24.5,2.0,2.29,260.29,260.57,45.0,74.0,180.0,180.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,253.0,253.0,3.27,0.0,100812.75,0.0,0.0,101.7,18.3,18.6,24.9,0.0,2017-10-09T11:02:45.162Z,24.4,24.7,2.0,2.29,260.0,259.86,135.0,72.0,180.0,180.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,253.0,253.14,3.27,0.0,100794.0,0.0,0.0,103.2,18.2,18.7,25.1,0.0,2017-10-09T10:42:46.261Z,24.5,24.9,2.0,2.14,259.86,260.0,180.0,70.0,180.0,180.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,253.14,253.14,3.27,0.0,100791.75,0.0,0.0,104.4,18.3,18.7,25.2,0.0,2017-10-09T10:22:47.373Z,24.7,25.0,2.14,2.14,259.57,260.43,135.0,68.0,180.0,180.0,1.0,1.0,0.7,0.0
0.0,4.12,0.0,0.0,252.71,253.43,3.28,0.0,100770.25,0.0,0.0,104.3,18.5,18.8,25.3,0.0,2017-10-09T10:02:48.463Z,24.9,25.2,2.0,2.14,259.86,260.0,158.0,65.0,180.0,180.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,253.29,252.86,3.27,0.0,100751.5,0.0,0.0,106.1,18.5,18.9,25.1,0.0,2017-10-09T09:42:49.563Z,25.0,25.3,1.86,2.43,260.0,260.71,135.0,63.0,180.0,180.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,253.0,253.0,3.27,0.0,100742.75,0.0,0.0,107.2,18.5,18.9,25.1,0.0,2017-10-09T09:22:50.672Z,25.2,25.5,2.14,2.14,260.0,260.0,135.0,60.0,180.0,180.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,253.29,253.0,3.27,0.0,100746.5,0.0,0.0,106.4,18.6,19.0,25.2,0.0,2017-10-09T09:02:51.765Z,25.4,25.7,2.14,2.14,259.86,259.71,90.0,57.0,180.0,180.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,252.86,253.29,3.27,0.0,100725.75,0.0,0.0,108.1,18.7,19.2,25.2,0.0,2017-10-09T08:42:52.862Z,26.0,26.2,2.0,2.14,259.86,260.14,113.0,56.0,180.0,180.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,255.86,273.0,3.27,0.0,100705.25,0.0,0.0,107.9,18.7,19.1,25.1,0.0,2017-10-09T08:22:53.962Z,26.4,26.6,2.0,4.14,260.43,263.14,180.0,53.0,180.0,180.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,267.14,363.57,3.27,0.0,100699.0,0.0,0.0,106.4,18.6,19.1,25.6,0.0,2017-10-09T08:02:55.061Z,26.8,27.1,3.0,13.71,263.0,279.0,135.0,50.0,180.0,180.0,1.0,1.0,0.6,0.0
0.0,4.09,0.0,0.0,296.29,587.29,3.27,0.0,100698.25,0.0,0.0,103.1,18.6,19.1,26.0,0.0,2017-10-09T07:42:56.148Z,27.3,27.5,5.29,33.57,266.57,319.86,225.0,306.0,180.0,180.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,388.43,1004.0,3.27,0.0,100712.0,0.0,0.0,101.8,18.6,19.1,26.1,0.0,2017-10-09T07:22:57.240Z,27.8,28.0,8.86,60.86,274.29,370.86,180.0,44.0,180.0,180.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,593.71,2465.14,3.27,0.0,100685.25,0.0,0.0,99.9,18.8,19.4,26.3,0.0,2017-10-09T07:02:58.346Z,28.6,28.8,20.0,157.71,294.29,550.86,180.0,42.0,180.0,180.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,637.43,2653.29,3.27,0.0,100682.25,0.0,0.0,99.8,18.7,19.4,26.4,0.0,2017-10-09T06:42:59.418Z,29.1,29.3,22.0,163.57,298.0,562.86,180.0,39.0,180.0,180.0,1.0,1.0,0.4,0.0
0.0,4.1,0.0,0.0,358.57,1015.29,3.27,0.0,100648.75,0.0,0.0,99.0,18.7,19.4,26.4,0.0,2017-10-09T06:23:00.500Z,29.9,30.0,7.86,58.14,271.29,365.43,180.0,36.0,180.0,180.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,429.43,1624.14,3.27,0.0,100637.5,0.0,0.0,97.9,18.6,19.5,26.6,0.0,2017-10-09T06:03:01.568Z,30.9,30.8,12.29,107.43,279.71,457.43,135.0,33.0,180.0,180.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,1392.71,7552.86,3.27,0.0,100634.0,0.0,0.0,93.6,18.8,19.4,27.8,0.0,2017-10-09T05:43:02.658Z,31.4,31.6,60.43,494.86,369.0,1179.14,180.0,31.0,180.0,180.0,1.0,1.0,0.0,0.0
0.0,4.1,0.0,0.0,1484.29,9401.0,3.27,0.0,100639.0,0.0,0.0,85.6,18.4,19.0,28.5,0.0,2017-10-09T05:23:03.723Z,32.2,32.4,66.43,630.29,381.43,1433.29,180.0,28.0,180.0,180.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,1569.14,10529.57,3.27,0.0,100657.75,0.0,0.0,82.5,18.2,18.7,29.0,0.0,2017-10-09T05:03:04.790Z,32.3,32.7,71.14,701.43,389.29,1566.29,180.0,25.0,180.0,180.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,1729.14,11874.29,3.27,0.0,100680.25,0.0,0.0,79.9,18.2,18.6,29.7,0.0,2017-10-09T04:43:05.833Z,32.2,32.7,79.14,794.29,404.71,1738.29,270.0,334.0,135.0,135.0,0.9,0.9,0.4,0.0
0.0,4.09,0.0,0.0,1734.71,12809.43,3.27,0.0,100715.25,0.0,0.0,74.0,18.1,18.5,29.3,0.0,2017-10-09T04:23:06.869Z,32.0,32.5,79.29,849.86,404.57,1848.43,315.0,336.0,135.0,135.0,0.9,0.9,0.2,0.0
0.0,4.12,0.0,0.0,1777.86,13605.57,3.27,0.0,100737.25,0.0,0.0,72.7,17.6,18.0,29.1,0.0,2017-10-09T04:03:07.910Z,32.2,32.6,82.71,896.71,411.0,1935.57,135.0,15.0,135.0,135.0,0.9,0.9,0.4,0.0
0.0,4.1,0.0,0.0,1145.71,13155.43,3.27,0.0,100766.25,0.0,0.0,72.6,17.3,17.7,28.8,0.0,2017-10-09T03:43:08.964Z,32.6,33.1,50.86,845.14,352.86,1849.0,135.0,12.0,135.0,135.0,0.9,0.9,0.5,0.0
0.0,4.1,0.0,0.0,809.29,4501.14,3.27,0.0,100837.75,0.0,0.0,71.8,17.2,17.5,29.6,0.0,2017-10-09T03:23:10.026Z,32.8,33.2,31.71,292.86,316.86,802.57,158.0,9.0,135.0,135.0,0.9,0.9,0.3,0.0
0.0,4.09,0.0,0.0,888.43,4720.14,3.27,0.0,100870.0,0.0,0.0,69.0,16.9,17.1,28.6,0.0,2017-10-09T03:03:11.052Z,33.2,33.9,36.43,310.29,324.86,836.14,158.0,6.0,135.0,135.0,0.9,0.9,0.1,0.0
0.0,4.09,0.0,0.0,1063.29,6602.29,3.27,0.0,100918.25,0.0,0.0,63.8,16.9,17.0,30.2,0.0,2017-10-09T02:43:12.123Z,33.1,33.8,47.0,445.43,343.71,1088.0,158.0,3.0,180.0,180.0,0.6,0.6,0.3,0.0
0.0,4.09,0.0,0.0,2133.71,17129.14,3.27,0.0,100967.75,0.0,0.0,77.5,16.7,16.8,27.9,0.0,2017-10-09T02:00:28.521Z,32.0,32.7,101.43,1141.86,445.71,2386.0,180.0,42.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,861.14,7484.14,3.27,0.0,101007.5,0.0,0.0,75.9,16.3,16.4,29.0,0.0,2017-10-09T01:40:29.586Z,31.7,32.5,39.86,553.71,332.14,1301.29,135.0,42.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,2331.29,18441.57,3.27,0.0,101048.5,0.0,0.0,76.0,16.0,16.0,28.3,0.0,2017-10-09T01:20:30.644Z,31.5,32.2,110.29,1220.43,463.0,2534.29,90.0,42.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.09,0.0,0.0,2688.0,18283.57,3.27,0.0,101097.75,0.0,0.0,81.0,15.4,15.3,29.0,0.0,2017-10-09T01:00:31.708Z,30.6,31.5,127.0,1172.14,493.0,2439.0,90.0,43.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,1494.14,11056.57,3.27,0.0,101119.25,0.0,0.0,78.3,15.0,14.8,27.6,0.0,2017-10-09T00:40:32.756Z,30.4,31.5,70.29,736.71,388.14,1590.86,225.0,44.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,2090.0,16742.14,3.27,0.0,101148.0,0.0,0.0,80.1,15.1,14.7,27.8,0.0,2017-10-09T00:20:33.827Z,29.4,30.6,99.57,1103.57,442.14,2324.86,270.0,43.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,2147.86,17384.72,3.27,0.0,101151.25,0.0,0.0,83.6,15.7,15.2,26.5,0.0,2017-10-09T00:00:34.909Z,27.7,28.8,101.14,1128.43,445.43,2363.14,45.0,140.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,1151.14,8058.0,3.27,0.0,101199.25,0.0,0.0,88.1,16.6,16.2,25.9,0.0,2017-10-08T23:40:36.002Z,25.2,26.1,50.71,535.71,352.0,1256.71,225.0,141.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,2043.71,11174.0,3.27,0.0,101177.25,0.0,0.0,90.8,17.0,17.0,25.1,0.0,2017-10-08T23:20:37.088Z,23.7,24.4,92.43,716.43,428.0,1590.29,90.0,141.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,780.71,4272.0,3.27,0.0,101236.75,0.0,0.0,94.2,17.0,17.2,23.9,0.0,2017-10-08T23:00:38.193Z,22.9,23.5,30.29,276.29,313.43,772.71,135.0,142.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,585.43,3000.43,3.27,0.0,101221.25,0.0,0.0,101.5,17.0,17.1,22.9,0.0,2017-10-08T22:40:39.307Z,22.7,23.2,19.57,188.71,293.57,608.57,90.0,141.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,582.71,2758.29,3.27,0.0,101227.0,0.0,0.0,101.1,17.0,17.1,22.9,0.0,2017-10-08T22:20:40.458Z,22.5,23.1,19.86,174.86,293.71,583.14,135.0,139.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.11,0.0,0.0,536.29,2464.0,3.27,0.0,101219.0,0.0,0.0,99.0,17.0,17.1,22.7,0.0,2017-10-08T22:00:41.580Z,22.1,22.6,17.0,150.57,288.86,538.0,45.0,136.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.11,0.0,0.0,512.86,2312.0,3.27,0.0,101192.5,0.0,0.0,100.8,17.0,17.1,22.6,0.0,2017-10-08T21:40:42.716Z,21.7,22.3,15.57,139.86,285.71,518.86,135.0,194.0,90.0,90.0,1.0,1.0,0.0,0.0
0.0,4.11,0.0,0.0,502.57,2389.43,3.27,0.0,101197.0,0.0,0.0,101.4,17.1,17.2,22.7,0.0,2017-10-08T21:20:43.845Z,21.4,21.9,15.14,142.14,284.43,522.14,135.0,194.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.09,0.0,0.0,504.14,2269.43,3.27,0.0,101191.25,0.0,0.0,102.5,17.0,17.3,22.0,0.0,2017-10-08T21:00:46.019Z,21.0,21.5,15.43,137.14,284.71,512.14,135.0,194.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,399.71,1375.86,3.27,0.0,101183.0,0.0,0.0,105.6,17.0,17.3,21.3,0.0,2017-10-08T20:40:46.112Z,20.9,21.3,10.0,79.71,274.86,405.71,180.0,194.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,261.43,324.43,3.27,0.0,101189.5,0.0,0.0,108.3,17.0,17.3,21.4,0.0,2017-10-08T20:20:47.275Z,21.0,21.4,2.14,8.43,260.71,271.0,180.0,194.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,267.0,355.71,3.27,0.0,101198.25,0.0,0.0,107.1,17.0,17.2,21.8,0.0,2017-10-08T20:00:48.404Z,21.0,21.4,2.86,10.57,261.43,275.57,45.0,193.0,90.0,90.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,256.71,285.57,3.27,0.0,101167.25,0.0,0.0,105.3,17.0,17.2,21.6,0.0,2017-10-08T19:40:49.556Z,21.0,21.4,2.29,5.43,260.71,265.43,180.0,194.0,90.0,90.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.43,256.29,3.27,0.0,101085.5,0.0,0.0,105.3,17.0,17.3,21.6,0.0,2017-10-08T19:20:50.708Z,21.0,21.4,1.86,2.14,259.71,260.43,90.0,194.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.12,0.0,0.0,253.0,253.43,3.27,0.0,101121.5,0.0,0.0,106.0,16.9,17.2,21.6,0.0,2017-10-08T19:00:51.851Z,20.9,21.3,1.86,2.29,260.14,260.29,180.0,194.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.12,0.0,0.0,252.86,252.86,3.27,0.0,101133.25,0.0,0.0,105.8,16.9,17.2,21.7,0.0,2017-10-08T18:40:54.028Z,20.9,21.3,2.0,2.43,260.57,260.57,45.0,195.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,252.71,252.57,3.27,0.0,101147.25,0.0,0.0,105.8,16.9,17.2,21.9,0.0,2017-10-08T18:20:54.133Z,20.9,21.3,2.14,2.0,259.43,260.57,90.0,197.0,90.0,90.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,253.0,252.86,3.27,0.0,101109.75,0.0,0.0,107.1,17.0,17.2,21.6,0.0,2017-10-08T18:00:55.285Z,20.9,21.3,2.0,2.71,260.43,260.0,45.0,198.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,253.14,252.71,3.27,0.0,101078.5,0.0,0.0,106.3,16.9,17.2,21.6,0.0,2017-10-08T17:40:56.427Z,20.8,21.2,2.14,2.29,259.86,260.43,90.0,196.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,253.14,253.14,3.27,0.0,101074.25,0.0,0.0,107.4,17.0,17.2,21.5,0.0,2017-10-08T17:20:57.646Z,20.7,21.1,2.0,2.14,259.86,259.86,135.0,202.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.11,0.0,0.0,253.43,253.14,3.27,0.0,101095.5,0.0,0.0,106.8,17.0,17.2,21.6,0.0,2017-10-08T17:00:58.720Z,20.7,21.1,2.14,2.0,259.57,260.0,135.0,199.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,252.86,253.43,3.27,0.0,101099.0,0.0,0.0,108.2,17.0,17.2,21.5,0.0,2017-10-08T16:41:00.908Z,20.6,21.0,2.29,2.43,259.43,259.86,135.0,207.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.12,0.0,0.0,253.0,253.71,3.27,0.0,101118.75,0.0,0.0,108.7,17.0,17.2,21.3,0.0,2017-10-08T16:21:01.021Z,20.5,20.9,2.14,2.0,260.29,259.86,225.0,209.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,252.86,252.57,3.27,0.0,101153.25,0.0,0.0,108.4,17.1,17.3,21.3,0.0,2017-10-08T16:01:02.175Z,20.4,20.8,1.86,2.57,259.71,260.86,180.0,210.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,253.29,252.86,3.27,0.0,101171.0,0.0,0.0,109.2,17.1,17.4,21.1,0.0,2017-10-08T15:41:03.316Z,20.2,20.6,2.0,2.29,259.86,260.0,90.0,211.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,252.43,253.0,3.27,0.0,101181.75,0.0,0.0,109.4,17.1,17.4,21.0,0.0,2017-10-08T15:21:04.470Z,20.2,20.6,1.86,2.29,260.0,259.57,135.0,214.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,253.29,252.57,3.27,0.0,101195.5,0.0,0.0,110.1,17.1,17.4,20.8,0.0,2017-10-08T15:01:05.614Z,20.3,20.6,1.71,2.0,259.29,260.14,113.0,215.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.12,0.0,0.0,252.43,253.0,3.27,0.0,101211.5,0.0,0.0,109.8,17.1,17.5,20.8,0.0,2017-10-08T14:41:06.796Z,20.3,20.7,1.86,1.86,259.57,259.71,225.0,216.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.11,0.0,0.0,252.71,253.0,3.27,0.0,101263.75,0.0,0.0,108.8,17.2,17.5,21.0,0.0,2017-10-08T14:21:07.932Z,20.3,20.7,2.14,2.14,260.29,260.29,135.0,216.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,253.29,253.14,3.27,0.0,101276.0,0.0,0.0,108.9,17.2,17.5,20.9,0.0,2017-10-08T14:01:09.074Z,20.3,20.7,2.0,2.29,259.86,259.86,225.0,220.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.11,0.0,0.0,253.29,253.14,3.27,0.0,101300.5,0.0,0.0,108.4,17.3,17.6,20.9,0.0,2017-10-08T13:41:10.261Z,20.4,20.7,1.86,2.14,259.86,260.29,135.0,221.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.08,0.0,0.0,252.86,252.86,3.27,0.0,101288.5,0.0,0.0,109.0,17.3,17.6,20.9,0.0,2017-10-08T13:21:11.378Z,20.5,20.8,1.86,1.86,260.71,260.14,135.0,224.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,253.14,252.86,3.27,0.0,101316.25,0.0,0.0,108.5,17.3,17.7,21.0,0.0,2017-10-08T13:01:12.543Z,20.6,20.9,2.0,2.14,259.57,260.29,135.0,225.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,253.0,253.14,3.27,0.0,101336.0,0.0,0.0,108.1,17.3,17.7,21.1,0.0,2017-10-08T12:41:13.682Z,20.8,21.1,2.14,2.29,260.29,260.29,90.0,199.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,253.0,253.14,3.27,0.0,101368.75,0.0,0.0,107.2,17.3,17.7,21.3,0.0,2017-10-08T12:21:14.839Z,20.9,21.2,1.86,2.14,259.86,259.86,180.0,232.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,252.86,253.14,3.27,0.0,101359.75,0.0,0.0,106.6,17.3,17.8,21.4,0.0,2017-10-08T12:01:15.991Z,21.0,21.3,1.86,2.14,259.71,259.57,135.0,234.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,253.43,253.43,3.27,0.0,101380.5,0.0,0.0,105.8,17.4,17.8,21.5,0.0,2017-10-08T11:41:17.141Z,21.2,21.5,2.14,2.43,259.43,259.71,90.0,189.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,253.0,253.14,3.27,0.0,101392.75,0.0,0.0,104.6,17.4,17.9,21.6,0.0,2017-10-08T11:21:18.288Z,21.3,21.6,2.0,2.0,259.86,259.86,203.0,238.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,252.86,253.0,3.26,0.0,101419.0,0.0,0.0,103.6,17.5,17.9,21.9,0.0,2017-10-08T11:01:19.428Z,21.6,21.9,1.86,2.29,259.86,260.57,90.0,240.0,90.0,90.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,252.86,252.86,3.26,0.0,101419.75,0.0,0.0,101.9,17.6,18.0,22.1,0.0,2017-10-08T10:41:20.575Z,21.8,22.1,2.0,2.14,259.86,260.0,45.0,178.0,90.0,90.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,253.0,252.86,3.26,0.0,101425.0,0.0,0.0,100.8,17.6,18.0,22.1,0.0,2017-10-08T10:21:21.726Z,21.9,22.2,2.14,2.14,260.14,260.43,113.0,247.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,253.71,253.14,3.26,0.0,101420.25,0.0,0.0,99.6,17.7,18.1,22.3,0.0,2017-10-08T10:01:22.875Z,22.0,22.3,2.14,2.29,259.57,260.29,270.0,248.0,90.0,90.0,1.0,1.0,0.6,0.0
0.0,4.11,0.0,0.0,253.0,252.57,3.27,0.0,101408.25,0.0,0.0,98.3,17.8,18.2,22.3,0.0,2017-10-08T09:41:24.008Z,22.4,22.6,1.86,2.14,260.14,260.43,90.0,248.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.11,0.0,0.0,253.43,252.71,3.27,0.0,101403.0,0.0,0.0,96.7,17.9,18.3,22.6,0.0,2017-10-08T09:21:25.159Z,22.6,22.8,2.29,2.14,259.57,260.14,135.0,250.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.11,0.0,0.0,253.0,253.29,3.27,0.0,101352.5,0.0,0.0,95.2,17.9,18.4,22.5,0.0,2017-10-08T09:01:26.284Z,22.8,23.1,1.86,2.0,259.86,260.14,90.0,252.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,253.29,253.14,3.27,0.0,101337.75,0.0,0.0,96.3,17.9,18.4,22.6,0.0,2017-10-08T08:41:27.424Z,23.1,23.3,2.0,1.86,259.86,260.0,45.0,153.0,90.0,90.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,253.43,255.57,3.27,0.0,101338.0,0.0,0.0,97.5,18.0,18.5,22.8,0.0,2017-10-08T08:21:28.576Z,23.5,23.7,2.0,2.43,260.29,260.0,135.0,256.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,299.29,538.57,3.27,0.0,101340.0,0.0,0.0,96.1,18.1,18.6,23.2,0.0,2017-10-08T08:01:29.725Z,24.4,24.7,4.57,25.57,265.43,305.0,90.0,258.0,90.0,90.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,351.57,882.57,3.27,0.0,101313.25,0.0,0.0,93.4,18.2,18.6,23.4,0.0,2017-10-08T07:41:30.848Z,25.0,25.2,8.0,55.0,272.57,358.86,135.0,261.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,704.29,1679.43,3.27,0.0,101311.25,0.0,0.0,91.7,18.1,18.5,23.8,0.0,2017-10-08T07:21:31.971Z,25.4,25.6,21.0,99.0,296.0,441.71,135.0,263.0,90.0,90.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,541.71,1476.86,3.27,0.0,101284.0,0.0,0.0,92.7,18.1,18.5,23.9,0.0,2017-10-08T07:01:33.105Z,25.9,26.2,17.14,95.57,287.86,436.0,180.0,264.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,625.0,2374.57,3.27,0.0,101301.0,0.0,0.0,84.5,18.0,18.3,24.4,0.0,2017-10-08T06:41:34.215Z,26.2,26.5,20.86,140.86,295.86,519.14,180.0,266.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,745.43,3871.0,3.27,0.0,101298.75,0.0,0.0,76.3,17.9,18.3,24.5,0.0,2017-10-08T06:21:35.350Z,26.9,27.3,27.86,247.0,309.43,717.86,158.0,267.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,814.0,4357.57,3.27,0.0,101296.75,0.0,0.0,71.3,17.9,18.3,25.0,0.0,2017-10-08T06:01:36.468Z,27.2,27.5,31.57,279.0,316.43,777.14,135.0,269.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,728.0,3786.0,3.27,0.0,101309.75,0.0,0.0,69.5,17.8,18.2,24.9,0.0,2017-10-08T05:41:37.569Z,27.3,27.7,27.29,241.29,308.43,707.14,135.0,271.0,90.0,90.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,781.0,4198.57,3.27,0.0,101319.25,0.0,0.0,69.8,17.9,18.2,25.3,0.0,2017-10-08T05:21:38.692Z,27.7,28.0,30.71,270.29,313.14,760.71,270.0,273.0,90.0,90.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,872.0,4934.71,3.27,0.0,101320.5,0.0,0.0,66.2,17.7,18.0,25.7,0.0,2017-10-08T05:01:40.841Z,28.2,28.5,35.0,321.0,322.71,855.29,158.0,339.0,90.0,90.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,815.0,4589.86,3.27,0.0,101314.25,0.0,0.0,64.6,17.6,18.0,25.7,0.0,2017-10-08T04:41:40.905Z,28.5,28.9,32.14,296.43,317.29,810.57,135.0,266.0,90.0,90.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,859.29,4775.14,3.27,0.0,101345.75,0.0,0.0,64.9,17.5,17.9,26.0,0.0,2017-10-08T04:21:41.992Z,28.8,29.1,34.29,308.86,322.0,832.57,180.0,343.0,90.0,90.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,778.43,4190.0,3.27,0.0,101370.0,0.0,0.0,68.1,17.4,17.7,26.1,0.0,2017-10-08T04:01:43.096Z,29.3,29.6,30.29,269.57,313.43,759.43,135.0,343.0,90.0,90.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,822.14,4600.29,3.27,0.0,101395.5,0.0,0.0,67.4,17.1,17.5,26.3,0.0,2017-10-08T03:41:45.233Z,29.8,30.3,32.86,297.86,317.86,813.29,180.0,344.0,90.0,90.0,1.0,1.0,0.4,0.0
